"","ppm","state","USA_region","source","mgstr","bulk_purchase","fac_mgstr","pred"
"3715",1.5,"Kansas","Midwest","Personal",40,"Not Bulk","40",0.627976132287176
"3716",0.1,"Missouri","Midwest","Personal",10,"Bulk","10",0.683176883295147
"3717",1,"Texas","South","No Input",5,"Not Bulk","5",1.08427224733984
"3718",1,"Michigan","Midwest","No Input",10,"Not Bulk","10",0.795351133909905
"3719",0.5,"Idaho","West","No Input",10,"Bulk","10",0.708779250836182
"3720",1,"California","West","No Input",10,"Bulk","10",0.708779250836183
"3721",1,"Nevada","West","Heard it",10,"Not Bulk","10",0.831297700117098
"3722",0.5,"Florida","South","No Input",40,"Not Bulk","40",0.653578499828212
"3723",1,"Maine","Northeast","No Input",5,"Not Bulk","5",1.08427224733984
"3724",0.4,"New York","Northeast","Heard it",10,"Not Bulk","10",0.831297700117098
"3725",1.2,"South Carolina","South","No Input",10,"Not Bulk","10",0.795351133909905
"3726",0.2,"California","West","Personal",10,"Not Bulk","10",0.769748766368869
"3727",0.7,"Washington","West","Heard it",10,"Bulk","10",0.744725817043376
"3728",1.5,"Michigan","Midwest","Personal",10,"Not Bulk","10",0.769748766368869
"3729",1,"Louisiana","South","No Input",10,"Not Bulk","10",0.795351133909905
"3730",1,"Oklahoma","South","No Input",10,"Not Bulk","10",0.795351133909905
"3731",0.7,"Oregon","West","Heard it",10,"Bulk","10",0.744725817043376
"3732",1,"Nevada","West","Heard it",10,"Not Bulk","10",0.831297700117098
"3733",0.2,"Massachusetts","Northeast","Personal",10,"Bulk","10",0.683176883295147
"3734",0.5,"Tennessee","South","Personal",40,"Not Bulk","40",0.627976132287176
"3735",0.5,"New York","Northeast","Personal",10,"Not Bulk","10",0.769748766368869
"3736",0.75,"Texas","South","Heard it",40,"Not Bulk","40",0.689525066035405
"3737",1.5,"Nevada","West","No Input",10,"Not Bulk","10",0.795351133909905
"3738",1.1,"Oregon","West","No Input",10,"Not Bulk","10",0.795351133909905
"3739",1.1,"Oregon","West","No Input",10,"Not Bulk","10",0.795351133909905
"3740",0.1,"Nevada","West","Personal",10,"Not Bulk","10",0.769748766368869
"3741",0.5,"Maryland","South","Heard it",40,"Not Bulk","40",0.689525066035405
"3742",0.4,"Georgia","South","Personal",5,"Bulk","5",0.972097996725079
"3743",0.5,"California","West","Heard it",10,"Bulk","10",0.744725817043376
"3744",1,"Missouri","Midwest","Personal",10,"Not Bulk","10",0.769748766368869
"3745",0.6,"Florida","South","Internet",10,"Not Bulk","10",0.711709717047208
"3746",1.2,"Washington","West","Personal",10,"Not Bulk","10",0.769748766368869
"3747",1,"Mississippi","South","Personal",10,"Not Bulk","10",0.769748766368869
"3748",1,"Florida","South","Heard it",10,"Not Bulk","10",0.831297700117098
"3749",0.8,"Oregon","West","Internet",10,"Bulk","10",0.625137833973486
"3750",0.8,"Washington","West","Personal",10,"Bulk","10",0.683176883295147
"3751",1.25,"Massachusetts","Northeast","Heard it",40,"Not Bulk","40",0.689525066035405
"3752",0.4,"Indiana","Midwest","No Input",5,"Not Bulk","5",1.08427224733984
"3753",0.2,"Texas","South","No Input",5,"Not Bulk","5",1.08427224733984
"3754",0.5,"Indiana","Midwest","Personal",10,"Bulk","10",0.683176883295147
"3755",0.5,"Missouri","Midwest","Personal",10,"Not Bulk","10",0.769748766368869
"3756",0.1,"New Mexico","West","Internet",10,"Not Bulk","10",0.711709717047208
"3757",1.5,"Florida","South","Personal",10,"Not Bulk","10",0.769748766368869
"3758",0.2,"New York","Northeast","Personal",10,"Not Bulk","10",0.769748766368869
"3759",0.3,"California","West","Personal",10,"Bulk","10",0.683176883295147
"3760",1,"Washington","West","Personal",10,"Not Bulk","10",0.769748766368869
"3761",0.4,"Michigan","Midwest","Personal",10,"Bulk","10",0.683176883295147
"3762",0.3,"Illinois","Midwest","Personal",10,"Not Bulk","10",0.769748766368869
"3763",1,"Kentucky","South","Personal",40,"Not Bulk","40",0.627976132287176
"3764",0.875,"Tennessee","South","Heard it",40,"Not Bulk","40",0.689525066035405
"3765",0.5,"Texas","South","Personal",40,"Not Bulk","40",0.627976132287176
"3766",0.8,"Arkansas","South","Internet",10,"Not Bulk","10",0.711709717047208
"3767",0.25,"Florida","South","Heard it",40,"Not Bulk","40",0.689525066035405
"3768",1,"Connecticut","Northeast","Heard it",10,"Not Bulk","10",0.831297700117098
"3769",0.1,"Minnesota","Midwest","Personal",10,"Not Bulk","10",0.769748766368869
"3770",0.6,"North Carolina","South","No Input",10,"Not Bulk","10",0.795351133909905
"3771",0.3,"California","West","Personal",10,"Not Bulk","10",0.769748766368869
"3772",1,"California","West","No Input",10,"Not Bulk","10",0.795351133909905
"3773",1,"Idaho","West","Internet",5,"Bulk","5",0.914058947403418
"3774",0.7,"Massachusetts","Northeast","No Input",10,"Not Bulk","10",0.795351133909905
"3775",2,"California","West","Internet",10,"Bulk","10",0.625137833973486
"3776",0.4,"Indiana","Midwest","Personal",10,"Not Bulk","10",0.769748766368869
"3777",1,"Indiana","Midwest","Personal",10,"Not Bulk","10",0.769748766368869
"3778",0.1,"Oregon","West","Personal",10,"Bulk","10",0.683176883295147
"3779",1,"Oregon","West","Personal",10,"Bulk","10",0.683176883295147
"3780",2,"Pennsylvania","Northeast","Heard it",10,"Not Bulk","10",0.831297700117098
"3781",0.5,"New York","Northeast","No Input",40,"Not Bulk","40",0.653578499828212
"3782",1,"Florida","South","Heard it",10,"Not Bulk","10",0.831297700117098
"3783",0.1,"Washington","West","No Input",10,"Not Bulk","10",0.795351133909905
"3784",0.5,"Virginia","South","Heard it",10,"Not Bulk","10",0.831297700117098
"3785",0.3,"Arizona","West","Heard it",10,"Not Bulk","10",0.831297700117098
"3786",0.9,"Missouri","Midwest","Internet",10,"Not Bulk","10",0.711709717047208
"3787",1,"Pennsylvania","Northeast","Personal",10,"Not Bulk","10",0.769748766368869
"3788",0.2,"California","West","Personal",10,"Not Bulk","10",0.769748766368869
"3789",1,"Indiana","Midwest","No Input",10,"Not Bulk","10",0.795351133909905
"3790",2,"Kentucky","South","Personal",10,"Not Bulk","10",0.769748766368869
"3791",0.05,"California","West","No Input",5,"Not Bulk","5",1.08427224733984
"3792",2,"California","West","No Input",5,"Not Bulk","5",1.08427224733984
"3793",1,"California","West","Personal",10,"Not Bulk","10",0.769748766368869
"3794",1,"Nevada","West","Personal",5,"Not Bulk","5",1.0586698797988
"3795",1.5,"Tennessee","South","No Input",40,"Not Bulk","40",0.653578499828212
"3796",0.6,"Florida","South","Heard it",10,"Not Bulk","10",0.831297700117098
"3797",0.8,"Georgia","South","Heard it",10,"Not Bulk","10",0.831297700117098
"3798",0.25,"Tennessee","South","No Input",40,"Not Bulk","40",0.653578499828212
"3799",1,"Florida","South","Heard it",10,"Bulk","10",0.744725817043376
"3800",1,"Utah","West","Heard it",10,"Bulk","10",0.744725817043376
"3801",1,"California","West","Heard it",10,"Bulk","10",0.744725817043376
"3802",0.5,"South Carolina","South","Heard it",10,"Not Bulk","10",0.831297700117098
"3803",2,"Missouri","Midwest","No Input",5,"Not Bulk","5",1.08427224733984
"3804",1,"Idaho","West","Personal",5,"Not Bulk","5",1.0586698797988
"3805",1,"Georgia","South","No Input",10,"Not Bulk","10",0.795351133909905
"3806",0.5,"Washington","West","Personal",10,"Bulk","10",0.683176883295147
"3807",0.5,"Washington","West","No Input",10,"Not Bulk","10",0.795351133909905
"3808",2,"California","West","Personal",5,"Bulk","5",0.972097996725079
"3809",1,"Tennessee","South","Personal",10,"Not Bulk","10",0.769748766368869
"3810",1,"Michigan","Midwest","Personal",10,"Bulk","10",0.683176883295147
"3811",1,"South Carolina","South","No Input",10,"Not Bulk","10",0.795351133909905
"3812",0.5,"Texas","South","Heard it",10,"Not Bulk","10",0.831297700117098
"3813",0.5,"Texas","South","Heard it",10,"Not Bulk","10",0.831297700117098
"3814",1,"Louisiana","South","Personal",10,"Bulk","10",0.683176883295147
"3815",1.5,"North Carolina","South","No Input",10,"Not Bulk","10",0.795351133909905
"3816",0.7,"Florida","South","No Input",10,"Not Bulk","10",0.795351133909905
"3817",1,"Ohio","Midwest","Personal",5,"Not Bulk","5",1.0586698797988
"3818",0.3,"Georgia","South","Personal",10,"Not Bulk","10",0.769748766368869
"3819",1,"Nevada","West","Personal",10,"Not Bulk","10",0.769748766368869
"3820",0.3,"Minnesota","Midwest","Personal",10,"Not Bulk","10",0.769748766368869
"3821",1,"Texas","South","No Input",40,"Not Bulk","40",0.653578499828212
"3822",1,"Rhode Island","Northeast","Heard it",40,"Not Bulk","40",0.689525066035405
"3823",1,"Pennsylvania","Northeast","Personal",10,"Not Bulk","10",0.769748766368869
"3824",0.6,"Missouri","Midwest","Personal",10,"Not Bulk","10",0.769748766368869
"3825",0.3,"Minnesota","Midwest","Personal",10,"Not Bulk","10",0.769748766368869
"3826",1,"Texas","South","Heard it",5,"Not Bulk","5",1.12021881354703
"3827",0.5,"Missouri","Midwest","Personal",10,"Not Bulk","10",0.769748766368869
"3828",0.5,"California","West","Personal",10,"Not Bulk","10",0.769748766368869
"3829",0.5,"Illinois","Midwest","No Input",40,"Not Bulk","40",0.653578499828212
"3830",0.625,"Illinois","Midwest","No Input",40,"Not Bulk","40",0.653578499828212
"3831",0.3,"Minnesota","Midwest","Personal",10,"Not Bulk","10",0.769748766368869
"3832",0.7,"Ohio","Midwest","Personal",10,"Not Bulk","10",0.769748766368869
"3833",0.2,"Tennessee","South","Personal",10,"Bulk","10",0.683176883295147
"3834",1,"Indiana","Midwest","Heard it",10,"Not Bulk","10",0.831297700117098
"3835",0.6,"North Carolina","South","No Input",5,"Not Bulk","5",1.08427224733984
"3836",0.5,"California","West","Personal",10,"Not Bulk","10",0.769748766368869
"3837",0.7,"Kansas","Midwest","No Input",10,"Not Bulk","10",0.795351133909905
"3838",2,"Pennsylvania","Northeast","Personal",10,"Bulk","10",0.683176883295147
"3839",1,"Wisconsin","Midwest","Heard it",10,"Not Bulk","10",0.831297700117098
"3840",0.3,"California","West","Internet",10,"Bulk","10",0.625137833973486
"3841",0.7,"New York","Northeast","Personal",10,"Not Bulk","10",0.769748766368869
"3842",2,"Kentucky","South","No Input",5,"Not Bulk","5",1.08427224733984
"3843",0.5,"South Carolina","South","Personal",10,"Not Bulk","10",0.769748766368869
"3844",0.5,"Arkansas","South","No Input",10,"Not Bulk","10",0.795351133909905
"3845",2,"Utah","West","Personal",5,"Not Bulk","5",1.0586698797988
"3846",0.25,"Illinois","Midwest","Personal",40,"Not Bulk","40",0.627976132287176
"3847",1,"Alabama","South","Heard it",10,"Not Bulk","10",0.831297700117098
"3848",1,"Alabama","South","No Input",10,"Not Bulk","10",0.795351133909905
"3849",0.5,"Pennsylvania","Northeast","Personal",10,"Bulk","10",0.683176883295147
"3850",0.5,"Pennsylvania","Northeast","No Input",10,"Bulk","10",0.708779250836182
"3851",1,"Maryland","South","Heard it",10,"Not Bulk","10",0.831297700117098
"3852",0.6,"Iowa","Midwest","Heard it",5,"Not Bulk","5",1.12021881354703
"3853",1,"Nebraska","Midwest","Personal",5,"Not Bulk","5",1.0586698797988
"3854",1,"South Dakota","Midwest","Heard it",10,"Not Bulk","10",0.831297700117098
"3855",0.6,"Michigan","Midwest","Personal",10,"Not Bulk","10",0.769748766368869
"3856",0.2,"Ohio","Midwest","Heard it",10,"Not Bulk","10",0.831297700117098
"3857",1,"Florida","South","No Input",5,"Not Bulk","5",1.08427224733984
"3858",0.8,"Oklahoma","South","Heard it",10,"Not Bulk","10",0.831297700117098
"3859",2,"California","West","No Input",5,"Not Bulk","5",1.08427224733984
"3860",0.8,"New York","Northeast","Heard it",10,"Not Bulk","10",0.831297700117098
"3861",0.75,"Louisiana","South","Heard it",40,"Bulk","40",0.602953182961683
"3862",0.8,"North Carolina","South","Personal",10,"Bulk","10",0.683176883295147
"3863",1.3,"Arizona","West","Heard it",10,"Bulk","10",0.744725817043376
"3864",1,"South Dakota","Midwest","Internet",10,"Not Bulk","10",0.711709717047208
"3865",0.2,"North Carolina","South","No Input",10,"Bulk","10",0.708779250836182
"3866",0.5,"Virginia","South","Heard it",10,"Not Bulk","10",0.831297700117098
"3867",0.7,"New Hampshire","Northeast","Personal",10,"Not Bulk","10",0.769748766368869
"3868",2,"Maine","Northeast","No Input",5,"Not Bulk","5",1.08427224733984
"3869",0.2,"California","West","No Input",5,"Not Bulk","5",1.08427224733984
"3870",1,"California","West","No Input",10,"Not Bulk","10",0.795351133909905
"3871",0.5,"California","West","Heard it",40,"Not Bulk","40",0.689525066035405
"3872",0.625,"Tennessee","South","Personal",40,"Not Bulk","40",0.627976132287176
"3873",2,"Missouri","Midwest","No Input",5,"Not Bulk","5",1.08427224733984
"3874",1,"Texas","South","Personal",40,"Not Bulk","40",0.627976132287176
"3875",2,"Florida","South","Personal",10,"Not Bulk","10",0.769748766368869
"3876",2,"Oregon","West","Heard it",5,"Bulk","5",1.03364693047331
"3877",2,"Colorado","West","No Input",5,"Not Bulk","5",1.08427224733984
"3878",0.3,"Indiana","Midwest","No Input",10,"Not Bulk","10",0.795351133909905
"3879",1,"New Mexico","West","No Input",10,"Not Bulk","10",0.795351133909905
"3880",1,"Utah","West","No Input",10,"Not Bulk","10",0.795351133909905
"3881",0.4,"California","West","Personal",10,"Bulk","10",0.683176883295147
"3882",0.3,"Nevada","West","Heard it",10,"Not Bulk","10",0.831297700117098
"3883",0.4,"Oregon","West","No Input",5,"Not Bulk","5",1.08427224733984
"3884",0.7,"Maryland","South","No Input",10,"Not Bulk","10",0.795351133909905
"3885",0.75,"California","West","No Input",40,"Bulk","40",0.56700661675449
"3886",0.7,"Washington","West","Personal",10,"Not Bulk","10",0.769748766368869
"3887",1,"Georgia","South","Personal",10,"Not Bulk","10",0.769748766368869
"3888",0.1,"North Carolina","South","Internet",10,"Bulk","10",0.625137833973486
"3889",1,"Oklahoma","South","Heard it",5,"Not Bulk","5",1.12021881354703
"3890",1,"California","West","No Input",10,"Not Bulk","10",0.795351133909905
"3891",1,"Utah","West","Personal",10,"Not Bulk","10",0.769748766368869
"3892",0.125,"Florida","South","Heard it",40,"Not Bulk","40",0.689525066035405
"3893",0.5,"Colorado","West","Personal",10,"Not Bulk","10",0.769748766368869
"3894",0.2,"Missouri","Midwest","Personal",5,"Not Bulk","5",1.0586698797988
"3895",1,"Kentucky","South","No Input",40,"Not Bulk","40",0.653578499828212
"3896",1,"California","West","No Input",10,"Not Bulk","10",0.795351133909905
"3897",1,"California","West","Personal",5,"Bulk","5",0.972097996725079
"3898",1,"Florida","South","Personal",10,"Not Bulk","10",0.769748766368869
"3899",1.5,"Washington","West","Personal",10,"Not Bulk","10",0.769748766368869
"3900",0.1,"Oregon","West","Personal",10,"Not Bulk","10",0.769748766368869
"3901",1,"Iowa","Midwest","No Input",5,"Not Bulk","5",1.08427224733984
"3902",0.5,"Maryland","South","Personal",40,"Not Bulk","40",0.627976132287176
"3903",1,"Georgia","South","Personal",40,"Not Bulk","40",0.627976132287176
"3904",0.2,"New Jersey","Northeast","Personal",5,"Bulk","5",0.972097996725079
"3905",1,"California","West","Heard it",10,"Bulk","10",0.744725817043376
"3906",0.5,"Michigan","Midwest","Personal",10,"Not Bulk","10",0.769748766368869
"3907",0.5,"Illinois","Midwest","No Input",40,"Bulk","40",0.567006616754489
"3908",1,"Virginia","South","Personal",10,"Not Bulk","10",0.769748766368869
"3909",0.75,"New York","Northeast","Heard it",40,"Bulk","40",0.602953182961683
"3910",2,"Arkansas","South","Heard it",10,"Not Bulk","10",0.831297700117098
"3911",0.1,"Ohio","Midwest","Heard it",10,"Bulk","10",0.744725817043376
"3912",1,"Ohio","Midwest","Heard it",10,"Bulk","10",0.744725817043376
"3913",0.5,"Virginia","South","Heard it",10,"Not Bulk","10",0.831297700117098
"3914",1,"California","West","Personal",10,"Not Bulk","10",0.769748766368869
"3915",0.5,"Illinois","Midwest","No Input",40,"Not Bulk","40",0.653578499828212
"3916",1,"Ohio","Midwest","Personal",10,"Not Bulk","10",0.769748766368869
"3917",0.75,"Michigan","Midwest","Heard it",40,"Not Bulk","40",0.689525066035405
"3918",1,"Washington","West","Personal",10,"Bulk","10",0.683176883295147
"3919",2,"Michigan","Midwest","Heard it",10,"Not Bulk","10",0.831297700117098
"3920",1,"New York","Northeast","Personal",10,"Bulk","10",0.683176883295147
"3921",0.7,"Nevada","West","No Input",10,"Not Bulk","10",0.795351133909905
"3922",0.3,"Missouri","Midwest","Internet",10,"Bulk","10",0.625137833973486
"3923",0.75,"Washington","West","Heard it",10,"Not Bulk","10",0.831297700117098
"3924",1,"Massachusetts","Northeast","No Input",10,"Not Bulk","10",0.795351133909905
"3925",1,"South Carolina","South","Internet",10,"Not Bulk","10",0.711709717047208
"3926",1,"Missouri","Midwest","Personal",10,"Bulk","10",0.683176883295147
"3927",1,"Pennsylvania","Northeast","Personal",10,"Not Bulk","10",0.769748766368869
"3928",1,"Florida","South","Heard it",10,"Not Bulk","10",0.831297700117098
"3929",1,"Missouri","Midwest","Personal",10,"Not Bulk","10",0.769748766368869
"3930",2,"Kansas","Midwest","Personal",10,"Not Bulk","10",0.769748766368869
"3931",0.8,"Nevada","West","Personal",5,"Not Bulk","5",1.0586698797988
"3932",1,"Ohio","Midwest","Personal",5,"Not Bulk","5",1.0586698797988
"3933",0.5,"New Jersey","Northeast","Personal",10,"Not Bulk","10",0.769748766368869
"3934",1,"Florida","South","Personal",5,"Not Bulk","5",1.0586698797988
"3935",1.2,"Florida","South","Heard it",5,"Not Bulk","5",1.12021881354703
"3936",1,"Virginia","South","Heard it",5,"Not Bulk","5",1.12021881354703
"3937",0.5,"Oklahoma","South","Personal",10,"Not Bulk","10",0.769748766368869
"3938",0.5,"Illinois","Midwest","No Input",10,"Not Bulk","10",0.795351133909905
"3939",0.5,"California","West","Personal",10,"Bulk","10",0.683176883295147
"3940",0.5,"Massachusetts","Northeast","Heard it",10,"Bulk","10",0.744725817043376
"3941",1.2,"California","West","No Input",5,"Not Bulk","5",1.08427224733984
"3942",1,"Texas","South","Heard it",40,"Not Bulk","40",0.689525066035405
"3943",1,"Texas","South","No Input",40,"Not Bulk","40",0.653578499828212
"3944",0.04,"California","West","No Input",5,"Not Bulk","5",1.08427224733984
"3945",0.25,"Oklahoma","South","Heard it",40,"Not Bulk","40",0.689525066035405
"3946",1.4,"California","West","Heard it",10,"Not Bulk","10",0.831297700117098
"3947",0.6,"Alabama","South","Personal",10,"Not Bulk","10",0.769748766368869
"3948",0.7,"Florida","South","No Input",10,"Not Bulk","10",0.795351133909905
